ID,age,male_dummy,tprofile_GOR,profile_education_level,tprofile_gross_household,ethnicity_R,tparent_1,tparent_2,parent_dummy,Vote2019R,pastvote_EURef,new_socgrade,Political_Left_Right,W8,page2values1_1,page2values1_2,page2values1_3,page2values1_4,page2values1_5,page2values1_6,page2values1_7,page2values1_8,page2values1_9,page2values1a_1,page2values1a_2,page2values1a_3,page2values1a_4,page2values1a_5,page2values1a_6,page2values1a_7,page2values1a_8,page2values1a_9,page3_splitgroups,page3vid_control,page3vid_threat,page3vid_hope,page3vid_justice,ClimateAngerLeaders,ClimateAngerPeople,ClimateWorry,ClimateHope,page4posttreatment2_1,page4posttreatment2_2,page4posttreatment2_3,page4posttreatment2_4,page4posttreatment2_5,page4posttreatment2_6,page4posttreatment3_1,page4posttreatment3_2,page4posttreatment3_3,page4posttreatment3_4,page4posttreatment3_5,page4posttreatment3_6,page4posttreatment3_7,page4posttreatment3_8,page4posttreatment3_9,page4posttreatment3_10,page4posttreatment3_11,page4posttreatment3_12,page4posttreatment3_13,page4posttreatment3_14,page4posttreatment3_15,page4posttreatment3_16,page4posttreatment3_17,page4posttreatment3_18,page4posttreatment3_19,page4posttreatment3_20,page4posttreatment5_1,page4posttreatment5_2,page4posttreatment5_3,SecureClimateNiche,DemocracyForClimate,AuthoritarianClimateAction,page5posttreatment6_1,page5posttreatment6_2,page5posttreatment6_3,page5posttreatment6_4,page5posttreatment6_5,page5posttreatment6_6,page5posttreatment6_7,page5posttreatment6_8,page5posttreatment6_9,page5posttreatment6_10,page5posttreatment6_11,page5posttreatment6_12,page5posttreatment7_1,page5posttreatment7_2,page5posttreatment7_3,page5posttreatment7_4,page5posttreatment7_5,page5posttreatment7_6,page5posttreatment7_7,page5posttreatment7_8,NoPoliticalEfficacy,page6posttreatment8_2,page6posttreatment8_3,TrustStrangers,TrustGovernment,TrustParliament,page6posttreatment10_1,page6posttreatment10_2,page6posttreatment10_3,page6posttreatment10_4,page6posttreatment10_5,page6posttreatment10_6,page6posttreatment11_1,page6posttreatment11_2,page6posttreatment11_3,page6posttreatment11_4,page6posttreatment11_5,ChildFutureConcerns,academic_dummy,white_dummy,Selfenh_Values,Altr_values,Biosph_values,ConformTrad,Openness,Selftransc_Val,Author_Val,Domin_Val,Power_Values,page4posttreatment2_5r,page4posttreatment2_6r,EDO,page4posttreatment3_15r,page4posttreatment3_16r,page4posttreatment3_19r,page4posttreatment3_20r,SDO,page4posttreatment3_3r,page4posttreatment3_4r,page4posttreatment3_7r,page4posttreatment3_8r,page4posttreatment3_11r,page4posttreatment3_12r,Submission,Tradition,Aggression,RWA,EcoFasc1,ProClimatePolSupp,AntiClimatePolSupp,Meat_Dairy_D,Avoid_Car_D,Consume_Less_D,Fly_Less_D,Contact_MP_D,Influence_Others_D,No_ClimateAction_D,PersClimateAction,page6posttreatment10_1r,page6posttreatment10_2r,page6posttreatment10_3r,page6posttreatment10_4r,page6posttreatment10_5r,page6posttreatment10_6r,SufficiencyNorms,Anomie,AntiFossilFuelNorms,WorryMinusHope
510,56,0,5,8,NA,1,2,1,1,7,3,1,8,0.558106201,4,3,6,4,6,4,2,3,2,6,3,2,2,2,2,2,2,2,1,1,0,0,0,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,2,1,2,2,2,2,2,2,7,6,2,NA,1,1,5,5,5,5,4,3,5,5,4,4,1,2,0,1,2,3.5,3.5,4.75,2.25,3.5,2.5,-1.5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.666666667,4,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,3.8,0,-2
511,26,1,7,16,10,2,2,2,0,2,1,2,2,0.851980393,6,6,3,3,6,6,6,1,6,1,2,6,6,6,6,6,3,3,2,0,1,0,0,11,11,11,1,1,1,1,1,7,7,1,1,7,6,1,1,3,3,1,1,1,7,1,1,1,7,7,1,7,7,5,1,1,7,1,1,6,1,1,6,6,1,6,1,6,1,6,1,2,2,1,2,2,2,2,2,7,1,1,5,0,0,2,1,4,1,3,3,2,1,5,1,5,1,1,0,4.5,6,6,2.25,4.75,6,-2.5,-1.5,3,1,1,1,7,1,1,1,2.5,1,2,5,5,7,1,1.25,3,2.5,2.25,2.333333333,6,1,0,0,1,0,0,0,0,1,-2,-1,2,-1,1,1,0.333333333,2.8,-0.333333333,10
512,74,0,4,14,9,1,2,1,1,2,1,1,2,0.712894639,6,6,5,5,6,6,5,2,3,6,5,5,6,2,4,2,4,4,4,0,0,0,1,8,5,10,3,2,7,5,3,7,4,2,2,5,6,5,4,3,3,5,4,4,6,2,1,5,7,4,2,7,7,1,1,2,3,5,7,7,2,3,6,4,3,7,1,4,6,7,1,1,2,1,2,2,2,2,2,5,3,7,4,0,3,4,4,3,4,4,3,3,3,5,6,4,5,0,1,3.25,5.75,6,5.25,3.25,5.833333333,2,-2.5,4,1,4,3.666666667,3,1,1,1,1.875,3,2,5,5,4,2,2.25,4.75,3.75,3.583333333,1.333333333,5.833333333,2.666666667,1,0,1,0,0,0,0,2,2,2,1,2,2,1,1.666666667,4.2,1.666666667,7
513,20,0,10,1,6,1,2,2,0,7,3,1,3,0.526608441,6,6,6,4,6,6,5,4,3,6,3,5,6,5,4,1,3,3,2,0,1,0,0,11,5,11,3,2,1,1,4,3,2,1,2,6,6,6,2,3,3,1,2,7,7,1,1,6,7,1,2,7,7,1,1,1,6,4,2,7,5,4,4,4,4,7,2,4,4,1,7,1,1,1,1,2,1,2,2,6,5,7,6,3,0,5,5,5,5,3,3,2,3,2,5,6,3,0,1,2.5,5.75,6,4.75,4.5,5.833333333,0.25,-3.25,3,5,6,3.166666667,2,1,1,1,1.25,2,2,5,5,1,1,1.75,4.5,1.25,2.5,1,4.5,4.333333333,1,1,1,1,0,1,0,5,0,0,0,0,1,1,0.666666667,3.6,0,8
514,76,1,6,7,NA,1,2,1,1,6,1,1,3,0.375679962,3,3,6,6,3,5,4,2,3,5,6,5,3,4,5,2,5,5,1,1,0,0,0,7,8,6,6,5,5,5,2,5,5,3,6,5,6,6,5,2,2,6,6,5,2,3,2,6,3,5,3,5,6,3,3,2,5,6,5,7,2,5,5,6,2,7,1,6,3,2,3,1,1,2,2,2,1,2,2,6,3,7,10,4,6,1,3,3,3,3,3,6,6,6,5,5,2,0,1,3.75,4,3,5.75,3.75,3.666666667,2,-0.25,5,3,3,3.833333333,2,5,3,2,3.125,3,2,6,6,3,6,3.5,5.75,5.25,4.833333333,2.666666667,5.5,2.666666667,1,1,0,0,0,1,0,3,-1,1,1,1,1,1,1,5.6,0.333333333,0
515,69,1,8,16,5,1,2,2,1,1,2,1,3,0.702147387,4,4,3,2,4,4,2,2,2,2,3,4,3,4,3,2,2,3,1,1,0,0,0,11,11,11,4,1,1,1,1,4,4,1,2,6,7,6,5,1,1,6,7,3,2,1,1,6,6,4,4,5,6,4,7,6,2,7,6,7,6,4,5,4,4,7,1,6,3,4,7,2,1,1,1,2,1,2,2,2,5,2,0,7,7,3,3,3,3,3,3,6,5,4,5,3,1,1,1,2.25,3.75,4,2.5,2.75,3.833333333,-0.25,-1.5,2.5,4,4,2,2,2,3,2,2.375,2,1,7,7,5,6,1.5,6.25,6,4.583333333,5.666666667,5.5,4.166666667,0,1,1,1,0,1,0,4,1,1,1,1,1,1,1,4.6,1,7
516,62,1,4,9,12,1,2,1,1,7,2,2,4,0.565507102,5,5,6,6,6,6,6,1,1,6,6,6,6,1,5,1,1,1,1,1,0,0,0,8,8,8,3,1,1,1,1,7,1,1,1,7,7,7,7,1,1,7,7,1,7,1,1,7,7,1,1,7,7,1,2,2,7,7,7,7,1,7,7,1,3,7,1,7,7,1,7,2,2,2,2,2,2,1,2,7,7,7,7,1,1,4,4,4,3,2,2,7,6,5,6,6,7,0,1,1,6,5,6,3.25,5.666666667,2.75,-5,1,1,7,2,1,1,1,1,1,1,1,7,7,7,1,1,7,5.5,4.5,1.666666667,5,4.333333333,0,0,0,0,0,0,1,0,2,2,2,1,-2,-2,-1,6,2,5
517,75,1,10,5,NA,1,2,1,1,1,2,1,5,0.703959455,6,5,5,5,3,4,6,3,4,6,4,4,6,5,6,5,2,4,3,0,0,1,0,10,5,5,8,7,4,6,1,2,2,1,2,5,7,5,3,3,4,5,4,7,7,4,5,6,6,4,4,5,5,5,7,3,4,3,6,2,5,7,4,2,6,6,2,1,7,2,6,2,2,1,1,2,2,2,2,6,5,7,6,3,4,5,3,5,3,3,2,4,2,2,6,3,3,0,1,3.75,4.25,5.5,5,5,4.666666667,0,-0.5,3,6,6,5,2,2,3,3,3.375,3,1,5,4,1,1,1.75,4.25,2.75,2.916666667,5,2.833333333,5.5,0,0,1,1,0,0,0,2,0,1,0,1,1,-2,0,3.4,0.333333333,-3
518,55,1,3,17,9,1,1,2,1,3,1,1,3,1.127074725,5,5,5,4,5,4,4,3,4,5,5,4,5,3,3,4,3,3,3,0,0,1,0,6,7,7,4,5,4,4,5,4,5,3,3,5,5,4,6,4,4,3,4,5,4,3,3,5,5,6,3,5,6,4,3,1,4,4,4,6,3,5,4,5,2,4,3,5,4,4,4,2,2,1,1,2,2,2,2,4,6,5,8,5,5,5,5,2,3,3,3,4,3,2,5,3,5,1,1,3.5,4.5,5,4.75,3.25,4.666666667,1.5,-1,3,4,3,4.166666667,3,3,3,2,3.25,3,3,4,4,3,4,3,4.5,3.5,3.666666667,2.666666667,4.666666667,3.5,0,0,1,1,0,0,0,2,0,0,-2,1,1,1,1,3.4,-0.666666667,3
519,30,0,4,9,3,1,1,2,1,7,2,2,4,0.663000596,6,6,5,4,4,6,2,3,2,2,3,4,4,1,1,1,2,3,4,0,0,0,1,11,4,11,3,2,1,6,1,6,7,1,1,7,4,2,2,4,4,4,5,6,6,2,2,5,6,4,4,5,5,5,4,2,4,2,7,6,4,1,7,4,3,7,1,6,2,4,4,2,1,2,2,2,2,2,2,7,2,3,4,0,0,5,4,5,2,5,3,4,4,2,7,4,6,0,1,2,4.5,6,3.5,1.75,5,1.75,-2.5,2.5,2,1,2.166666667,3,2,3,3,2.875,1,4,4,4,2,2,1.75,3,3.25,2.666666667,3.666666667,5.666666667,2.5,0,1,0,0,0,0,0,1,0,2,0,-2,0,1,-0.333333333,4.2,0.666666667,8
520,50,0,10,16,3,1,2,1,1,2,1,2,1,0.819172731,6,6,2,2,5,6,6,3,1,1,1,6,6,6,4,1,1,3,1,1,0,0,0,11,10,9,8,1,1,1,1,7,7,1,1,7,7,1,1,7,5,1,3,7,6,1,1,7,7,1,3,7,7,1,1,1,4,3,6,7,4,6,4,2,6,7,1,7,4,5,2,1,1,1,1,1,1,2,2,5,1,5,7,0,0,4,4,2,4,3,4,3,5,5,5,5,5,1,1,1.5,5.75,6,1.5,4.75,5.833333333,-3.25,-4.25,2,1,1,1,1,1,1,1,1.25,1,1,1,3,1,2,1,1.5,1.75,1.416666667,1,5.333333333,3.833333333,1,1,1,1,1,1,0,5,2,2,-2,2,1,2,1.666666667,4.6,0.666666667,1
521,26,0,3,5,11,1,2,2,0,7,2,2,8,0.757189187,2,2,3,3,4,4,1,1,2,3,3,6,4,2,2,3,1,1,3,0,0,1,0,11,6,8,6,4,4,4,3,4,4,2,1,6,5,4,3,5,4,6,6,2,3,5,4,4,6,5,5,4,4,4,4,2,4,4,6,4,4,5,4,4,3,4,2,4,4,3,4,2,2,2,1,2,2,2,2,4,4,4,5,0,0,5,5,5,3,2,3,5,4,3,6,4,4,0,1,1.75,4.5,2,3,1.5,3.666666667,1.5,-2.75,1,4,4,3.833333333,4,2,4,4,4.125,2,3,3,4,6,5,2,3.5,5.75,3.75,3.333333333,3.833333333,3.666666667,0,0,0,1,0,0,0,1,0,0,0,1,-2,1,0,4.4,0,2
522,61,0,9,16,14,1,2,2,0,1,1,1,5,0.599158778,6,5,1,3,5,6,6,3,3,1,1,4,5,4,6,3,4,3,4,0,0,0,1,7,5,8,7,3,5,4,5,3,4,4,4,3,6,2,2,5,5,5,5,2,2,5,1,5,6,3,3,6,7,5,2,1,4,7,3,6,1,5,1,1,6,7,3,4,4,1,1,1,2,1,2,2,2,2,2,1,1,1,5,4,5,1,3,1,3,3,3,5,3,5,5,4,3,1,1,3.25,5,5.5,1.5,4.75,5.166666667,-3.25,-1.75,3.5,5,4,4.333333333,3,2,2,1,2.5,5,2,3,3,6,6,3.75,2.5,5.5,3.916666667,2.666666667,3.333333333,3.333333333,1,0,1,0,0,0,0,2,-1,1,-1,1,1,1,1,4.4,-0.333333333,1
523,82,1,6,18,NA,1,2,1,1,2,1,1,3,0.4393543,6,6,5,3,5,6,6,2,4,5,3,5,5,4,3,4,3,4,3,0,0,1,0,10,6,9,6,1,3,5,1,6,4,2,2,7,7,4,1,6,6,6,6,6,3,5,1,7,6,6,3,4,7,5,4,2,4,7,2,7,1,1,7,7,1,7,3,6,1,6,1,2,2,2,1,2,1,2,2,5,1,3,7,0,3,3,4,4,4,3,3,4,5,4,6,4,2,0,1,3.75,5.25,6,4,3.75,5.5,0.25,-1.5,3.5,2,4,2.666666667,1,2,4,1,2.875,1,1,2,2,2,5,1.5,2.25,4.75,2.833333333,3.666666667,6.666666667,1.333333333,0,0,0,1,0,1,0,2,1,2,2,2,1,1,1.333333333,4.6,1.666666667,3
524,72,1,10,6,3,1,2,1,1,6,1,1,2,0.568489498,6,6,4,2,4,4,5,5,3,2,1,5,6,5,6,2,2,2,4,0,0,0,1,8,10,11,8,1,2,1,1,7,7,1,2,7,6,3,2,5,5,6,6,5,3,5,3,6,6,5,3,6,5,6,6,5,2,5,5,6,5,1,3,7,1,7,1,6,1,2,3,1,2,1,1,2,2,2,2,6,2,5,0,1,2,3,3,3,3,3,4,6,7,5,7,6,4,0,1,2.25,4.75,6,2.25,5.25,5.166666667,-3,-2.5,2,1,1,1.166666667,2,2,2,3,3.125,1,2,3,3,3,5,1.5,2.75,5,3.083333333,5.666666667,5.166666667,2,1,0,1,1,0,0,0,3,1,1,1,1,1,2,1.333333333,6.2,1,3
525,35,1,7,16,7,1,2,2,0,1,2,2,4,1.831814014,3,2,4,5,2,1,6,3,3,3,6,3,1,1,3,3,1,2,1,1,0,0,0,8,3,1,5,7,7,7,7,1,1,2,1,7,7,7,6,1,2,7,6,4,1,6,7,4,2,7,7,1,2,1,7,7,7,1,1,1,4,7,1,1,7,1,4,1,7,1,7,2,2,2,2,2,2,1,2,7,2,1,2,0,1,1,1,2,1,1,5,2,3,4,6,2,5,1,1,2.25,1.75,2.5,4.5,3.25,2,1.25,0.5,1.5,7,7,7,4,6,7,6,6.25,1,1,7,6,4,7,1.25,6.5,6,4.583333333,5,1,6,0,0,0,0,0,0,1,0,-1,-1,-2,-1,-1,0,-0.666666667,3.4,-1.333333333,-4
526,64,1,2,5,14,1,2,1,1,1,2,2,5,1.137525235,5,2,6,5,5,5,2,3,3,6,4,4,4,3,3,3,2,3,1,1,0,0,0,3,4,1,3,4,5,6,5,2,2,3,5,3,5,6,6,2,2,7,6,2,2,5,3,5,6,3,4,4,5,1,6,6,1,1,1,4,4,7,1,1,7,1,7,1,7,1,7,2,2,2,2,2,2,1,2,6,2,4,5,8,6,1,1,1,1,1,1,2,3,2,3,2,1,0,1,2.75,4.5,3.5,5.25,2.75,4.166666667,2.5,-1.75,2.5,6,6,5.333333333,3,2,4,3,3.375,5,3,6,6,6,6,4,6,6.25,5.416666667,4.333333333,1.5,6.5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,2.4,-1,-2
527,76,1,7,11,11,1,2,2,0,3,1,1,5,0.446343976,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,0,0,0,1,7,8,8,8,4,5,2,3,5,5,3,3,5,5,5,3,4,4,6,5,3,2,4,3,3,5,3,3,5,5,2,3,3,4,5,2,6,2,2,2,2,2,6,2,3,2,3,3,2,1,1,1,2,2,2,2,5,5,3,7,6,6,3,4,3,3,3,3,3,3,3,5,3,4,0,1,5,5,5,5,4.75,5,0.25,0,5,3,3,3.333333333,5,3,3,3,3.375,3,3,4,4,5,6,3,4,5.5,4.166666667,2.666666667,3.666666667,2.166666667,0,1,1,1,0,0,0,3,1,2,1,1,1,1,1,3.4,1.333333333,0
528,26,1,2,17,12,1,2,2,0,2,1,1,2,1.194851311,6,6,2,1,6,6,6,4,2,1,1,6,6,4,6,2,2,2,3,0,0,1,0,11,4,11,3,1,1,1,1,7,7,1,1,7,7,2,1,6,6,1,1,7,6,1,1,7,7,2,1,7,7,1,1,1,4,4,1,7,1,1,7,7,1,7,1,7,1,6,1,1,1,1,2,2,2,2,2,6,1,2,6,0,0,3,3,4,5,3,3,4,6,6,6,2,6,1,1,2,6,6,1.25,5,6,-3.75,-4,2,1,1,1,1,1,1,1,1.125,1,1,2,2,1,2,1,1.75,1.25,1.333333333,1,6.833333333,1,1,1,1,0,0,0,0,3,1,1,2,0,1,1,0.666666667,4.8,1.333333333,8
529,51,0,8,17,13,1,1,2,1,2,1,1,2,0.65582848,5,5,4,3,3,5,4,3,3,5,3,4,5,5,4,3,4,4,2,0,1,0,0,11,9,11,6,4,5,4,2,6,6,4,4,6,6,4,3,5,4,5,4,5,6,2,3,6,7,4,2,6,7,2,2,2,5,6,5,7,3,1,7,6,3,7,1,7,3,6,1,1,1,1,1,1,1,2,2,2,5,2,6,5,7,3,4,4,3,3,4,3,5,5,5,5,4,1,1,3.5,4.25,5,3.75,4,4.5,-0.25,-0.75,4,2,2,3.166666667,2,1,2,1,2.125,2,2,3,4,3,2,3,3.5,3.5,3.333333333,2,6.666666667,2,1,1,1,1,1,1,0,5,1,2,2,1,1,2,1.333333333,4.6,1.666666667,5
530,62,0,3,9,3,1,2,1,1,7,1,2,8,1.835202939,6,4,5,3,4,5,3,1,1,5,4,4,5,1,2,1,1,1,2,0,1,0,0,10,9,11,5,2,6,4,4,7,7,1,1,6,6,5,4,3,2,5,5,4,5,5,4,7,6,7,2,6,6,4,4,4,6,4,6,5,3,5,4,3,4,5,3,4,5,2,5,1,2,1,2,2,2,2,2,7,6,1,1,1,1,3,3,4,4,4,4,6,6,4,6,1,2,0,1,1,4.5,5,4.25,1.75,4.666666667,2.5,-3.5,1,1,1,3,1,2,2,2,3.125,2,2,5,6,4,3,1.5,5,4.25,3.583333333,4,3.833333333,4.166666667,1,0,1,0,0,0,0,2,1,1,2,2,2,2,2,4.6,1.333333333,6
531,69,0,7,15,11,1,2,1,1,2,1,1,2,0.541594911,6,6,5,5,6,6,6,5,2,6,5,6,6,5,6,2,2,5,4,0,0,0,1,11,10,11,3,2,3,2,3,6,3,1,1,7,7,4,5,4,2,2,1,4,7,1,1,7,7,1,1,7,7,2,1,1,1,6,5,7,1,1,7,6,1,7,1,7,1,7,1,1,1,1,2,1,2,2,2,1,1,1,8,1,1,4,4,4,3,3,4,2,3,5,5,2,2,1,1,2.75,6,6,5.25,5.5,6,-0.25,-3.25,3.5,2,5,2.833333333,1,1,1,1,1,1,1,4,6,4,1,1,4.75,2,2.583333333,1.333333333,6.833333333,1,1,1,1,0,1,0,0,3,2,2,2,1,1,2,1.333333333,3.4,2,8
532,34,1,2,11,13,1,2,2,0,1,2,1,5,1.013951469,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0,1,0,4,5,3,6,4,3,3,2,3,3,3,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,2,3,4,3,4,3,4,3,3,6,5,5,3,4,4,5,3,5,5,6,4,2,2,2,2,2,2,2,1,3,4,4,4,6,7,1,1,1,1,1,1,4,4,1,3,4,4,0,1,4,4,4,4,4,4,0,0,4,5,5,3.666666667,4,5,5,4,3.75,4,4,5,4,5,5,3.5,3.75,4,3.75,3.333333333,4.833333333,4.333333333,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,3.2,-1,-3
533,64,1,2,17,NA,1,2,1,1,7,1,1,8,0.448612232,5,5,5,5,4,5,5,2,3,5,5,5,5,2,5,2,2,2,4,0,0,0,1,10,6,9,3,3,6,2,2,6,6,3,3,6,6,6,2,2,2,5,6,4,5,2,2,6,6,2,2,6,6,2,2,2,6,4,6,6,1,4,4,3,6,6,3,6,2,4,2,2,1,2,2,2,2,2,2,5,4,6,5,5,5,3,3,3,3,2,3,6,6,4,5,5,2,1,1,2.25,4.75,5,5,3.5,4.833333333,1.5,-2.5,2,2,2,2.833333333,2,2,2,2,2,2,2,6,6,4,3,2.5,5,4.5,4,2,4.833333333,3,0,1,0,0,0,0,0,1,1,1,1,1,-2,1,0,5.2,1,6
534,56,1,9,9,NA,1,2,1,1,1,2,1,4,1.214852859,4,4,5,5,5,4,4,2,4,4,5,4,4,4,4,2,1,2,2,0,1,0,0,6,6,6,6,4,4,4,4,4,4,4,4,5,5,5,3,3,3,4,4,4,5,4,4,5,5,4,4,5,5,5,5,4,5,5,4,6,3,4,5,3,5,5,4,5,5,3,5,2,2,1,2,2,2,2,2,5,4,4,3,5,5,5,2,5,2,2,3,5,4,4,5,3,5,0,1,2.25,4.25,4,4.75,3.5,4.166666667,1.25,-2,1.5,4,4,4,3,3,3,3,3.5,3,3,5,5,4,3,3.5,4.5,3.75,3.916666667,4.666666667,4.5,4.333333333,0,0,1,0,0,0,0,1,0,-2,0,-2,-2,1,-1,4.2,-0.666666667,0
535,48,1,8,16,13,1,1,2,1,1,2,1,5,1.29226878,4,4,4,2,4,5,6,3,5,5,2,5,4,4,5,2,2,4,3,0,0,1,0,8,8,7,5,1,5,3,3,1,7,3,4,6,7,3,2,5,7,4,2,5,6,5,1,7,3,6,5,4,5,3,2,1,6,6,2,7,2,2,4,5,1,7,1,6,1,2,6,2,1,1,2,2,1,2,2,2,2,6,6,6,6,3,3,3,3,3,4,2,2,2,2,2,2,1,1,3.25,4.5,4,3.25,4.5,4.333333333,-1.25,-1.25,3,7,1,3.333333333,1,5,4,3,3.75,2,1,3,1,3,2,2.5,2.25,2.75,2.5,2,5.166666667,2.166666667,0,1,1,0,0,1,0,3,1,1,1,1,1,2,1.333333333,2,1,2
536,83,0,9,11,5,1,1,2,1,3,1,1,2,0.539595871,5,5,2,1,3,6,6,5,4,2,1,4,6,3,6,2,2,2,1,1,0,0,0,11,11,10,8,2,7,4,4,2,5,1,2,6,7,3,2,6,6,1,1,7,7,2,2,7,7,1,2,7,7,5,1,1,2,4,7,7,1,1,7,7,1,7,1,7,1,7,1,1,1,2,1,2,1,2,2,2,1,3,8,2,4,4,4,4,4,3,3,1,1,1,2,1,3,0,1,2.5,4.75,5,1.5,5,4.833333333,-3.5,-2.25,2,6,3,4.333333333,1,1,1,1,1.375,2,1,2,2,1,1,1.5,2.25,1,1.583333333,2.333333333,7,1,1,1,0,1,0,1,0,4,2,2,2,2,1,1,1.333333333,1.2,2,2
537,22,1,7,8,11,1,2,2,1,2,3,1,8,1.79571777,3,3,5,1,4,6,6,4,5,1,2,5,5,4,6,3,3,2,3,0,0,1,0,10,4,10,8,6,7,4,5,2,2,1,1,6,7,5,3,7,3,6,5,3,7,2,2,6,7,2,1,6,7,1,1,1,6,3,5,7,1,2,3,2,1,7,1,6,2,5,4,2,1,2,2,2,2,2,2,6,7,4,3,2,4,3,4,4,3,1,3,2,7,6,6,6,2,0,1,3.25,5,3,2.25,5,4.333333333,-2.75,-1.75,2.5,6,6,5.666666667,2,1,2,1,1.625,2,1,1,5,5,1,1.25,3.5,4.25,3,1,5,1.833333333,0,1,0,0,0,0,0,1,1,2,2,1,-1,1,0.333333333,5.4,1.666666667,2
538,56,1,1,5,NA,1,2,2,0,1,2,1,4,0.817275998,5,3,5,6,3,3,4,1,1,5,6,3,6,5,2,1,1,2,1,1,0,0,0,1,1,1,11,4,4,1,2,6,7,1,1,7,7,7,6,2,4,7,7,7,7,1,2,7,6,4,6,4,4,7,7,7,7,7,1,4,4,4,1,1,4,1,4,4,7,1,7,2,2,1,1,2,2,2,2,7,4,4,0,0,0,1,3,1,3,4,4,4,7,4,7,7,7,0,1,1.25,3.75,4,5.5,3,3.833333333,2.5,-2.5,1.5,2,1,2.333333333,1,2,4,4,3,1,1,6,4,1,1,1,5.75,4,3.583333333,7,2,5,0,0,1,1,0,0,0,2,-1,1,-1,1,2,2,1.666666667,5.8,-0.333333333,-10
539,33,0,9,11,10,1,1,2,1,3,1,1,8,0.51078816,4,4,5,3,6,5,4,2,2,6,3,6,4,2,3,2,1,3,2,0,1,0,0,6,5,8,7,2,5,2,2,7,6,3,3,5,5,5,3,3,3,5,5,4,3,2,1,7,6,4,2,6,6,3,2,2,4,4,5,6,1,4,4,2,5,6,2,3,4,4,3,2,1,1,2,2,2,2,2,3,7,5,NA,0,0,3,3,3,1,1,3,2,3,5,5,5,2,0,1,2,5.25,4,4.25,2.75,4.833333333,1.5,-3.25,2,1,2,2.333333333,1,2,2,2,2,3,3,5,5,4,5,3,4.5,4.75,4.083333333,2.333333333,4.166666667,3.166666667,0,1,1,0,0,0,0,2,1,1,1,-1,-1,1,-0.333333333,4,1,1
540,58,0,7,16,NA,1,2,1,1,2,1,1,3,0.612695276,3,3,3,4,6,6,6,2,3,3,2,5,5,5,4,1,3,1,3,0,0,1,0,6,3,6,4,4,3,4,2,4,6,1,1,7,7,4,4,5,4,4,5,3,5,2,2,7,7,2,3,6,6,1,1,2,4,4,4,4,4,3,4,4,3,6,3,4,4,5,1,1,1,1,2,2,2,2,2,5,2,2,3,1,1,3,4,3,3,3,3,6,6,5,6,2,1,1,1,2,5.5,3,3,4.25,4.666666667,-1.25,-3.5,2,4,2,3.166666667,1,1,2,2,1.875,1,1,3,4,5,3,1,3.75,4.25,3,1.333333333,4.5,3,1,1,1,0,0,0,0,3,1,2,1,1,1,1,1,5,1.333333333,2
541,36,0,6,17,5,4,2,2,0,7,3,2,3,0.251542764,6,6,2,2,6,6,6,3,2,4,2,6,6,6,4,1,1,3,3,0,0,1,0,11,11,11,1,1,1,1,1,7,7,1,1,7,7,2,2,4,4,4,4,4,7,1,1,7,7,1,2,7,7,1,1,1,1,4,4,4,4,1,7,7,1,6,1,7,1,7,4,2,2,2,2,2,2,1,2,4,1,1,NA,0,0,4,4,4,4,3,4,5,5,5,5,5,5,1,0,1.75,6,6,2.5,4.75,6,-2.25,-4.25,2,1,1,1,1,1,1,1,1.125,1,1,4,4,4,1,1,3,3.25,2.416666667,1,6.333333333,2,0,0,0,0,0,0,1,0,2,2,2,2,1,2,1.666666667,5,2,10
542,62,0,3,9,3,1,2,2,0,7,2,2,8,0.651262346,3,3,6,3,5,3,3,2,2,5,4,5,3,3,2,1,1,3,2,0,1,0,0,9,8,9,8,4,4,4,4,5,4,3,3,4,4,4,3,3,3,4,4,4,4,4,2,6,6,5,4,5,5,5,3,3,4,4,5,5,3,4,4,5,3,5,4,4,4,3,4,2,1,1,1,2,2,2,2,5,5,3,4,5,4,5,5,5,3,4,4,4,4,3,5,3,5,0,1,1.75,4,3,4.5,2.5,3.666666667,2,-2.25,2,3,4,3.833333333,2,2,3,3,3.125,4,4,5,5,4,4,3.5,4.25,4,3.916666667,3.666666667,4.333333333,3.666666667,0,1,1,1,0,0,0,3,0,0,0,1,2,2,1.666666667,3.8,0,1
